num_nodes,num_edges,avg_degree,density,num_unknown_nodes,num_socket_syscalls,num_open_syscalls,num_read_syscalls,num_write_syscalls,num_dup_syscalls,num_accept4_syscalls,num_close_syscalls,num_openat_syscalls,num_connect_syscalls,num_recv_syscalls,max_degree_centrality,avg_degree_centrality,max_betweenness_centrality,avg_betweenness_centrality,max_closeness_centrality,avg_closeness_centrality,num_connected_components,largest_cc_num_nodes,largest_cc_num_edges,degree_assortativity,node_connectivity,edge_connectivity,degree_std,degree_skewness,degree_kurtosis,num_unlinkat_syscalls,num_execve_syscalls,num_dup3_syscalls,num_clone_syscalls,num_bind_syscalls,num_dup2_syscalls,num_vfork_syscalls,num_send_syscalls
253,744,5.881422924901186,0.011669489930359496,253,6.0,210,226,29,16,1.0,228,19,8.0,1.0,0.8095238095238095,0.02333897986071896,0.0,0.0,0.027777777777777776,0.00398393876654745,10,105,308,-0.33050737420307347,0,0,18.230457367847286,8.328600601058174,79.11683722321679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,2149,6.715625,0.0052547926447574335,640,12.0,557,811,49,22,1.0,596,81,12.0,1.0,2.1502347417840375,0.010509585289514838,0.0017378741273835982,4.089431223355458e-06,0.01267605633802817,0.0020024875332240386,16,477,1694,0.047879771943217325,0,0,55.544523860227436,23.49816572688556,575.6249956333727,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
307,780,5.0814332247557,0.008302995465287092,307,4.0,242,190,12,16,1.0,271,32,4.0,0.0,0.7843137254901961,0.01660599093057415,0.0004928747455266259,2.7571947951142507e-06,0.019013666072489603,0.003344100776559092,15,121,269,-0.08810511530732545,0,0,17.765112772568834,10.363862329557087,121.2005859908625,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
642,2255,7.024922118380062,0.005479658438673996,642,14.0,558,882,71,22,1.0,600,82,16.0,2.0,2.143525741029641,0.01095931687734789,0.0017270378315132604,4.074053149041849e-06,0.016046356139959885,0.002008697021964816,14,485,1804,-0.04602107103145926,0,0,55.58266277082153,23.366332449072157,571.7183101161163,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
640,2145,6.703125,0.005245011737089202,640,12.0,557,809,49,22,1.0,595,80,12.0,1.0,2.1502347417840375,0.01049002347417838,0.0017378741273835982,4.089431223355458e-06,0.01267605633802817,0.002007377987058157,14,476,1689,0.05460890923531456,0,0,55.54057629548306,23.503877629789752,575.8122945445682,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
622,2133,6.858520900321543,0.00552215853488047,622,8.0,563,812,36,22,0.0,596,81,8.0,1.0,2.21256038647343,0.011044317069760962,0.0018401641473170225,4.4470901499082776e-06,0.009863123993558777,0.0020822541045213815,11,462,1660,0.05749306696650932,0,0,56.53279999810525,22.96796282191097,551.9262335469845,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
618,2167,7.0129449838187705,0.005683099662738064,618,12.0,530,861,69,22,1.0,567,82,16.0,2.0,2.226904376012966,0.011366199325476068,0.0018667515628617735,4.5767175710056235e-06,0.014586709886547814,0.0020884468159098175,19,454,1717,-0.05360026750681618,0,0,56.4246195955725,23.186422369282703,559.3332072017602,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
318,791,4.9748427672955975,0.007846755153463088,318,4.0,242,175,13,32,1.0,279,32,4.0,0.0,0.6498422712933754,0.01569351030692613,0.000459210158527333,2.511403656151671e-06,0.021293375394321766,0.003297588106528035,15,138,293,-0.09198065495426942,0,0,16.51945667613342,9.473079029905094,100.9884923996672,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0
640,2147,6.709375,0.005249902190923318,640,12.0,557,809,49,22,1.0,596,81,12.0,1.0,2.1502347417840375,0.010499804381846623,0.0017378741273835982,4.089431223355459e-06,0.01267605633802817,0.0020000423063069785,17,476,1688,0.050934067425983845,0,0,55.53095904186579,23.513343615054897,576.1904104435595,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
262,793,6.0534351145038165,0.01159661899330233,262,6.0,213,251,49,16,1.0,231,19,6.0,1.0,0.789272030651341,0.023193237986604658,0.0,0.0,0.02681992337164751,0.003787546430347179,13,106,347,-0.3880441241213505,0,0,18.559708875505017,8.107688379163507,76.20999312727297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,797,6.083969465648855,0.011655113918867538,262,4.0,214,269,43,16,1.0,229,18,3.0,0.0,0.789272030651341,0.023310227837735082,0.0,0.0,0.01532567049808429,0.003699804041999368,18,88,248,-0.2467083849071639,0,0,19.191894825457805,7.625870407605057,66.90848812192225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,1101,5.61734693877551,0.0071833081058510365,392,6.0,312,332,25,38,1.0,348,28,4.0,0.0,0.8337595907928389,0.014366616211702,0.0011967997901501737,4.61723150798781e-06,0.02071611253196931,0.0028915862411217057,18,214,612,0.05622159895780446,0,0,22.400608252994456,10.792486293579309,130.9586556323482,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
612,2097,6.852941176470588,0.005607971502840089,612,8.0,553,797,36,22,0.0,585,81,8.0,1.0,2.248772504091653,0.011215943005680308,0.0019009417509591908,4.669035116931052e-06,0.010024549918166939,0.0021214970500536006,12,461,1654,0.054310202399205205,0,0,56.75910517935644,23.020119732122176,551.9001914252297,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
274,845,6.1678832116788325,0.01129648939867918,274,4.0,219,276,49,32,1.0,242,18,4.0,0.0,0.7545787545787546,0.02259297879735833,0.0,0.0,0.018315018315018316,0.003676372289510965,16,97,279,-0.22371079966117685,0,0,19.1277187726664,7.338947996440761,62.73044091753064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,2141,6.764612954186414,0.005351750754894315,633,8.0,564,815,39,22,0.0,597,81,8.0,1.0,2.1740506329113924,0.010703501509788617,0.0017766153784428975,4.218902222151656e-06,0.009691455696202531,0.002020456223430311,18,461,1654,0.05908516724943256,0,0,56.04187566744808,23.17043606542112,561.714169718103,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1024,2817,5.501953125,0.0026891266495601175,1024,4.0,934,674,28,96,1.0,988,89,3.0,0.0,0.9696969696969697,0.005378253299120232,9.564746639426267e-07,9.340572890064714e-10,0.0039100684261974585,0.0010055188986640591,19,389,875,-0.10891797663504167,0,0,38.97317281554458,19.610908508250002,443.01748441453714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,811,6.052238805970149,0.011333780535524625,268,4.0,217,273,46,16,1.0,232,18,4.0,0.0,0.7715355805243446,0.022667561071049166,1.408014418067641e-05,5.2537851420434365e-08,0.018726591760299626,0.003624201091918691,17,98,272,-0.23361810269588545,0,0,18.996000036213083,7.579478159408664,66.48293492432987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436,3996,5.5654596100278555,0.001939184533110751,1436,6.0,1320,968,40,128,1.0,1393,131,8.0,1.0,0.929616724738676,0.0038783690662215465,0.0,0.0,0.004878048780487805,0.0007196723379888085,20,580,1358,-0.15751340622338206,0,0,45.8498430813305,22.270717922645797,566.9814081332477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,2138,6.776545166402536,0.0053782104495258215,631,8.0,561,796,37,38,0.0,602,81,8.0,1.0,2.1809523809523808,0.010756420899051626,0.0017879223761576703,4.2592100017288795e-06,0.009722222222222222,0.0020609655495701764,13,462,1660,0.06173152038037882,0,0,55.936055478427136,23.330335418472544,567.5609884767276,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
308,780,5.064935064935065,0.008249079910317696,308,4.0,241,190,13,16,1.0,270,32,4.0,0.0,0.7719869706840391,0.016498159820635353,0.0004896638351323156,2.7303390016553454e-06,0.021986970684039087,0.003342816249982375,14,139,295,-0.09549908480095361,0,0,17.6335996150926,10.280352066535738,119.37582746872997,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0
272,775,5.698529411764706,0.010513891903624919,272,6.0,215,237,39,16,1.0,233,19,8.0,1.0,0.7601476014760148,0.021027783807249872,0.0,0.0,0.025830258302583026,0.0036357716518341473,15,108,320,-0.3001509350166881,0,0,17.827119069214703,8.629856638646478,85.05478356881038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,746,5.04054054054054,0.008543289051763629,296,4.0,232,174,13,16,1.0,261,32,4.0,0.0,0.6983050847457627,0.017086578103527237,0.000530381644183097,3.077273053059978e-06,0.02288135593220339,0.003493854023515023,13,137,295,-0.10139821622034176,0,0,16.640019481853518,9.46483848558437,100.39370469239212,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0
644,2254,7.0,0.005443234836702955,644,14.0,557,884,70,22,1.0,599,82,16.0,2.0,2.136858475894246,0.010886469673406073,0.0017163025731215147,4.036155163255819e-06,0.015996445234392358,0.0019962303446408383,16,486,1810,-0.06303425267125645,0,0,55.51674248055422,23.37782435174134,572.6808821756363,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
640,2262,7.06875,0.005531103286384976,640,14.0,557,887,75,22,1.0,599,82,16.0,2.0,2.1502347417840375,0.011062206572769944,0.0017378741273835982,4.1124270877792e-06,0.016096579476861165,0.002018835621755223,13,486,1819,-0.05190093402185567,0,0,55.66758166507236,23.328195279629043,569.9346120263544,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
631,2140,6.7828843106180665,0.005383241516363545,631,8.0,562,796,37,38,0.0,603,81,8.0,1.0,2.1809523809523808,0.010766483032727071,0.0017879223761576703,4.2592100017288795e-06,0.009722222222222222,0.002063481082989038,12,462,1660,0.06185832623872769,0,0,55.96089385001067,23.303134811810878,566.5560064351863,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
274,882,6.437956204379562,0.011791128579449747,274,4.0,220,294,66,32,1.0,243,18,4.0,0.0,0.7545787545787546,0.023582257158899462,0.0,0.0,0.018315018315018316,0.003676372289510965,16,96,314,-0.14600148403909516,0,0,20.117487513407248,6.915611158031412,54.795712863913906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,2136,6.802547770700637,0.0054246792429829644,628,12.0,554,806,47,22,1.0,593,81,12.0,1.0,2.1913875598086126,0.010849358485966036,0.0018050863435090778,4.332810896951249e-06,0.01291866028708134,0.0020628781146716096,10,477,1693,0.04896180383226477,0,0,56.043993125788134,23.30520165318288,565.8630466230774,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
649,2267,6.9861325115562405,0.0053905343453366054,649,14.0,564,884,68,22,1.0,606,83,16.0,2.0,2.1203703703703702,0.010781068690673029,0.0016898982960291565,3.94344455155325e-06,0.017386831275720164,0.0019821662202390315,14,491,1817,-0.06346665854694211,0,0,55.33836072967344,23.427164009177734,575.6514289883588,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
637,2144,6.731554160125588,0.005292102327142758,637,8.0,563,798,36,38,0.0,604,81,8.0,1.0,2.160377358490566,0.010584204654285383,0.0017543208042390926,4.1397997549705e-06,0.009630503144654088,0.002032166392485993,15,461,1654,0.06286763205781673,0,0,55.685412295165285,23.428099660732638,572.4749908556947,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
613,2090,6.818923327895596,0.005571015790764375,613,8.0,548,798,38,22,0.0,581,80,8.0,1.0,2.2450980392156863,0.011142031581528732,0.0018947295230148796,4.64618502663612e-06,0.010008169934640522,0.0021092442475147202,15,458,1651,0.056433567519905296,0,0,56.71952258467912,23.035225293765496,552.6053783285973,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
645,2252,6.982945736434108,0.005421541720833935,645,14.0,557,883,69,22,1.0,599,82,16.0,2.0,2.133540372670807,0.010843083441667865,0.0017109724409068517,4.017382348543e-06,0.015971606033717833,0.0019900404831070576,17,485,1802,-0.06321415965006612,0,0,55.474008333858144,23.396399746717403,573.5835498516564,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
267,769,5.760299625468165,0.01082763087494016,267,6.0,221,237,24,16,1.0,238,19,6.0,1.0,0.9022556390977443,0.021655261749880278,0.0,0.0,0.02631578947368421,0.0037453183520599407,11,106,295,-0.3291154151453518,0,0,19.190612871457088,9.426941069347281,101.5752284079436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,2096,6.849673202614379,0.005605297219815368,612,8.0,552,797,36,22,0.0,585,81,8.0,1.0,2.248772504091653,0.011210594439630866,0.0019009417509591908,4.669035116931052e-06,0.010024549918166939,0.0021214970500535936,12,462,1660,0.05443248812805569,0,0,56.74095721243518,23.03976537562915,552.6061210017809,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
305,750,4.918032786885246,0.008088869715271787,305,4.0,233,174,15,16,1.0,262,32,4.0,0.0,0.6776315789473684,0.016177739430543684,0.0004993920444676047,2.8119723102594988e-06,0.022203947368421052,0.003344298245614029,17,138,295,-0.10023578297443846,0,0,16.50622841408483,9.600866999983785,103.09914960796053,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0
607,2094,6.899505766062603,0.005692661523153963,607,8.0,553,795,34,22,0.0,586,81,8.0,1.0,2.2673267326732676,0.01138532304630794,0.0019324659738701143,4.785561677329932e-06,0.010107260726072606,0.0021539020419654104,8,461,1654,0.05366806939712523,0,0,56.99702107669618,22.919760320988257,547.1569321052208,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
278,788,5.669064748201439,0.010232968859569385,278,6.0,218,227,32,32,1.0,244,19,8.0,1.0,0.7364620938628159,0.020465937719138898,0.0,0.0,0.02527075812274368,0.0036490663065215905,16,105,307,-0.30608808163626977,0,0,17.70253344841383,8.425158419464868,81.72414465933554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,2185,6.7542503863987635,0.005227747977088826,647,12.0,567,827,49,22,1.0,606,81,12.0,1.0,2.126934984520124,0.010455495954177626,0.001700386396908825,3.9579281511033854e-06,0.012538699690402477,0.00197849876684318,15,476,1694,0.0541943481641822,0,0,55.44358043781263,23.410900964546265,573.6522119750055,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
301,750,4.983388704318937,0.008305647840531562,301,4.0,234,176,12,16,1.0,263,32,3.0,0.0,0.6866666666666668,0.016611295681063152,0.0005128205128205128,2.925958436575221e-06,0.019393939393939397,0.0034125306218329406,15,130,275,-0.08950454679358966,0,0,16.590326299463285,9.567515826988744,102.20964042128132,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0
296,739,4.993243243243243,0.008463124141090243,296,4.0,231,172,13,16,1.0,260,32,2.0,0.0,0.688135593220339,0.016926248282180468,0.000530381644183097,3.077273053059978e-06,0.019722650231124808,0.0034717305903746412,14,122,271,-0.09362795880776213,0,0,16.54661581371788,9.42065891085051,99.23051616081042,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
374,1253,6.7005347593582885,0.008981950079568752,374,10.0,318,454,32,16,1.0,344,64,12.0,1.0,1.6997319034852547,0.017963900159137364,1.4413791115339156e-05,3.8539548436735714e-08,0.0160857908847185,0.0026857440514592395,11,220,808,0.10552065394364371,0,0,35.69015726943832,15.327414762823329,259.4186958792752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
624,2107,6.753205128205129,0.005419907807548257,624,8.0,555,799,39,22,0.0,588,81,8.0,1.0,2.20545746388443,0.010839815615096686,0.0018283587867026576,4.4043983041056635e-06,0.009831460674157303,0.0020560553641412495,18,461,1654,0.056222536265353916,0,0,56.236337280736855,23.220645241707135,561.8417828984961,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
273,824,6.0366300366300365,0.011096746390864038,273,6.0,223,265,44,16,1.0,241,19,8.0,1.0,0.8823529411764706,0.022193492781728132,0.0,0.0,0.025735294117647058,0.0036495367377720207,13,107,339,-0.36810212036628054,0,0,19.601864464250554,9.052697828542493,94.74766320013032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,817,5.733333333333333,0.010093896713615023,285,6.0,222,241,40,32,1.0,248,20,6.0,1.0,0.7253521126760564,0.020187793427230143,0.0,0.0,0.02464788732394366,0.0035334815913021962,17,110,333,-0.32944101849095647,0,0,17.879885133793806,8.367977853119626,81.10083127755449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,2300,6.927710843373494,0.005224517981427974,664,14.0,569,883,69,38,1.0,619,82,16.0,2.0,2.072398190045249,0.010449035962855931,0.0016142408625081453,3.681799418148047e-06,0.015513897866839044,0.0019413014407698966,16,485,1802,-0.0525246253279649,0,0,54.725499691154106,23.67745382226482,588.3390922113678,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
618,2101,6.799352750809062,0.005510010332908478,618,8.0,553,798,38,22,0.0,586,81,8.0,1.0,2.226904376012966,0.011020020665816936,0.001864120482434907,4.534143454066036e-06,0.00992706645056726,0.002088337542342987,15,462,1660,0.05516222957587429,0,0,56.49513997686011,23.121315556748563,556.9041790708328,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
276,779,5.644927536231884,0.010263504611330698,276,6.0,222,240,28,16,1.0,240,19,6.0,1.0,0.8727272727272727,0.02052700922266132,0.0,0.0,0.025454545454545455,0.0035441370223979066,17,105,297,-0.31970213286523974,0,0,18.932680404886934,9.557303651894335,104.45186192340554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,1675,6.296992481203008,0.005929371451226937,532,2.0,479,620,15,22,0.0,501,30,0.0,0.0,1.8512241054613936,0.01185874290245391,0.0019063355008350211,5.39003408745721e-06,0.009685230024213074,0.0023566758120303006,15,373,1228,0.057713588684616624,0,0,44.353142720108565,20.43401705904527,444.388682593473,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
258,734,5.689922480620155,0.01106988809459174,258,6.0,210,222,25,16,1.0,228,19,6.0,1.0,0.7937743190661479,0.022139776189183454,0.0,0.0,0.027237354085603113,0.003845805809428999,13,105,296,-0.33449520410185807,0,0,17.90426671664208,8.588628318102844,83.69483607993116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,2142,6.789223454833597,0.005388272583201268,631,8.0,562,798,36,38,0.0,603,81,8.0,1.0,2.1809523809523808,0.010776545166402517,0.0017879223761576703,4.2592100017288795e-06,0.009722222222222222,0.002060965549570177,13,461,1654,0.05876091885350083,0,0,55.95576369632652,23.308408931692977,566.7506984856783,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
560,1941,6.932142857142857,0.006200485560950677,560,6.0,509,760,30,22,0.0,533,72,8.0,1.0,2.4239713774597496,0.012400971121901225,0.0,0.0,0.007155635062611807,0.0017857142857142956,14,406,1501,0.03355872153704902,0,0,58.282186408464646,22.269664135665646,513.0356680773158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,1221,6.840336134453781,0.009607213671985648,357,6.0,317,446,26,16,0.0,337,64,8.0,1.0,1.7837078651685392,0.019214427343971333,0.0,0.0,0.011235955056179775,0.0028011204481792526,11,205,778,0.11094118066583254,0,0,36.576993701428684,14.9838729308587,247.73780512805047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,2213,7.014263074484944,0.005566875455940432,631,12.0,542,881,71,22,1.0,579,82,16.0,2.0,2.1809523809523808,0.011133750911880843,0.0017904459080929668,4.299202583904737e-06,0.014285714285714287,0.002033399495855154,20,454,1720,-0.05024401523995116,0,0,56.06537489834351,23.19193345373984,562.1348187684277,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
373,1172,6.2841823056300266,0.008446481593588746,373,8.0,308,409,41,22,1.0,339,28,8.0,1.0,0.7903225806451614,0.01689296318717758,0.0011919253398255225,4.992377785232025e-06,0.0250206782464847,0.0030490469984978384,11,211,687,-0.2979753270235324,0,0,23.089166051259543,9.470938035423625,99.62186121712251,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
601,2059,6.851913477537438,0.0057099278979478646,601,10.0,530,792,41,22,1.0,564,81,12.0,1.0,2.29,0.011419855795895741,0.0019741235392320535,4.944458179050497e-06,0.012820512820512822,0.002166379023700152,12,448,1616,0.042465479753041345,0,0,57.08527381343846,23.02805609483828,549.3066560390702,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
265,735,5.547169811320755,0.010506003430531732,265,6.0,210,221,27,16,1.0,228,19,6.0,1.0,0.7803030303030303,0.021012006861063613,0.0,0.0,0.026515151515151516,0.003687821612349911,17,105,295,-0.327172454790252,0,0,17.6846229311356,8.753036132706038,87.10384553477816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,754,4.976897689768977,0.008239896837365856,303,4.0,238,172,13,16,1.0,267,32,2.0,0.0,0.6821192052980133,0.016479793674731597,0.0005060394710787442,2.868210519100358e-06,0.022350993377483443,0.0033886666812376646,14,136,291,-0.0958259234151436,0,0,16.562397098137616,9.559221344503584,102.23746441241482,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0
647,2284,7.060278207109738,0.005464611615410013,647,14.0,566,898,68,22,1.0,608,82,16.0,2.0,2.126934984520124,0.010929223230820025,0.001700386396908825,3.980184541831239e-06,0.015922158337019016,0.0019944947528077266,12,486,1809,-0.06030126368392908,0,0,55.58783307256298,23.21977572186297,567.1908377622183,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
298,749,5.026845637583893,0.008462703093575576,298,4.0,233,175,13,16,1.0,262,32,4.0,0.0,0.6868686868686869,0.01692540618715127,0.0005232505232505233,3.015523149751338e-06,0.022727272727272728,0.003458334274889084,14,137,295,-0.10240536133024664,0,0,16.60312346644281,9.460172501155572,99.98989612640418,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0
648,2265,6.9907407407407405,0.005402427156677543,648,14.0,560,884,75,22,1.0,602,82,16.0,2.0,2.123647604327666,0.010804854313355261,0.0016951301792985966,3.961757761544983e-06,0.01589754912784279,0.0019811833721473616,16,486,1810,-0.04750998591535759,0,0,55.331045585856614,23.46800977978965,576.8388553179863,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
635,2145,6.755905511811024,0.005328001192279987,635,12.0,557,810,49,22,1.0,595,81,12.0,0.0,2.167192429022082,0.010656002384560017,0.0017654153024254837,4.1791014555162905e-06,0.012776025236593061,0.002022580379345316,15,476,1689,0.05332756378930377,0,0,55.748806213754825,23.420161300621174,571.6387888823608,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
252,660,5.238095238095238,0.010434452665528362,252,6.0,204,180,11,16,1.0,224,11,4.0,0.0,0.8207171314741035,0.020868905331056713,3.187250996015936e-05,1.264782141276165e-07,0.0199203187250996,0.003947174265899363,12,95,212,0.0744790292863208,0,0,17.867647703800305,9.251186026039045,92.48574094735963,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
320,789,4.93125,0.00772923197492163,320,4.0,240,176,15,32,1.0,277,32,4.0,0.0,0.6457680250783698,0.01545846394984314,0.0004534610910668165,2.433656670806964e-06,0.018238814477058992,0.0032440391374560693,19,120,267,-0.08487197378305218,0,0,16.359103686861943,9.559199102917242,102.87989176461657,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
635,2149,6.768503937007874,0.005337936858839017,635,8.0,564,802,36,38,0.0,605,81,8.0,1.0,2.167192429022082,0.010675873717678065,0.0017654153024254837,4.1791014555162905e-06,0.009660883280757098,0.0020425138103793697,14,461,1654,0.06321108372086108,0,0,55.786869028737506,23.374148302246972,570.0572393072113,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
294,742,5.0476190476190474,0.00861368438160247,294,4.0,231,174,13,16,1.0,260,32,2.0,0.0,0.6962457337883959,0.017227368763204937,0.0005259712936556174,3.061208587413646e-06,0.02427000379218809,0.0035109986353282466,14,120,272,-0.1078826767072119,0,0,16.793800821486066,9.433610239514252,98.98117570237935,0.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0
640,2249,7.028125,0.005499315336463224,640,14.0,557,882,67,22,1.0,599,82,16.0,2.0,2.1502347417840375,0.010998630672926422,0.0017378741273835982,4.1124270877792e-06,0.016096579476861165,0.002018835621755227,13,486,1807,-0.06365790228623205,0,0,55.68507281116165,23.310081859346866,569.2884129077385,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
549,1723,6.276867030965391,0.005727068458910029,549,2.0,490,623,15,38,0.0,519,30,0.0,0.0,1.7956204379562044,0.011454136917820172,0.001796461121712326,4.922036042866778e-06,0.009384775808133473,0.0022976149850825675,15,375,1236,0.0585989959106408,0,0,43.78328639974714,20.6565062485777,455.3637110557575,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
612,2097,6.852941176470588,0.005607971502840089,612,8.0,553,796,36,22,0.0,586,81,8.0,1.0,2.248772504091653,0.011215943005680306,0.0019009417509591908,4.669035116931052e-06,0.010024549918166939,0.002124171333078315,11,462,1660,0.05428761308204149,0,0,56.768719591243375,23.009783901516563,551.5294784842232,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
273,771,5.648351648351649,0.010382999353587588,273,6.0,216,224,24,32,1.0,242,18,7.0,1.0,0.75,0.020765998707175243,0.0,0.0,0.022058823529411766,0.003757272139625069,13,95,269,-0.3035697916541451,0,0,17.60122391663497,8.653202079391951,85.51249654444234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,2146,6.716744913928013,0.005263906672357377,639,12.0,557,809,49,22,1.0,596,81,12.0,1.0,2.153605015673981,0.010527813344714637,0.0017433305610645511,4.100989322664199e-06,0.012695924764890284,0.0020046767699349846,16,478,1694,0.05109751157636586,0,0,55.57422155509236,23.49487226720156,575.2871018981434,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
268,802,5.985074626865671,0.011208004919224104,268,6.0,213,254,52,16,1.0,231,19,8.0,1.0,0.7715355805243446,0.022416009838448138,0.0,0.0,0.026217228464419477,0.003661467941192919,17,106,352,-0.382888998359929,0,0,18.398971854235178,8.156964402933916,77.30291591970278,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
299,747,4.996655518394649,0.00838365019864874,299,4.0,234,171,13,16,1.0,263,32,4.0,0.0,0.6845637583892618,0.016767300397297527,0.0005197387747723319,2.985267064636776e-06,0.022651006711409398,0.0034464246967894616,14,136,293,-0.09408666620633258,0,0,16.47527758258229,9.480306902225061,100.64419750009897,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0
291,732,5.030927835051546,0.008674013508709564,291,4.0,228,173,12,16,1.0,257,31,2.0,0.0,0.7103448275862069,0.017348027017418992,0.0005488605178379668,3.2392037135215432e-06,0.02006269592476489,0.0035330194946263196,14,116,259,-0.08954543632652714,0,0,16.695650569425947,9.537930053577199,101.36328856681077,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
648,2170,6.697530864197531,0.005175835289178927,648,12.0,562,807,43,38,1.0,608,80,12.0,1.0,2.123647604327666,0.010351670578358027,0.0016951301792985966,3.932219959035794e-06,0.012519319938176197,0.0019922687687728593,15,473,1681,0.05894863411254044,0,0,55.2267033176476,23.61272630599297,581.7284928427047,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
636,2207,6.940251572327044,0.005464765017580349,636,14.0,556,860,55,22,1.0,592,82,16.0,2.0,2.0976377952755905,0.010929530035160765,0.001720112273032117,4.096900243876872e-06,0.016197975253093362,0.0020220448072921456,14,478,1759,-0.057564853210067386,0,0,54.25208643873136,23.119591912765515,561.4227829793778,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
649,2286,7.044684129429892,0.005435713062831707,649,14.0,565,897,73,22,1.0,607,82,16.0,2.0,2.1203703703703702,0.010871426125663235,0.0016898982960291565,3.94344455155325e-06,0.015873015873015872,0.0019822115121863712,14,485,1808,-0.04557886293625089,0,0,55.46491699440346,23.298342065580755,570.4824651428871,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
